Num_solicitud;IUM_Medicamento;id_importador;fecha_autorizacion;Tipo_solicitud
3920;1V1019701000102;1;1/10/2022;PACIENTE ESPECIFICO
3921;1V1019691000102;1;27/06/2020;PACIENTE ESPECIFICO
3922;1L10033310001101;13;23/11/2020;PACIENTE ESPECIFICO
3923;1P1000161000100;24;21/12/2020;PACIENTE ESPECIFICO
3924;1C1014581000100;24;6/09/2020;PACIENTE ESPECIFICO
3925;1A1000281000100;68;4/01/2021;PACIENTE ESPECIFICO
3926;1P1000161000100;157;14/09/2020;PACIENTE ESPECIFICO
3927;1C1000151000100;157;24/07/2021;PACIENTE ESPECIFICO
3928;1R1000741000100;62;8/04/2022;PACIENTE ESPECIFICO
3929;1A1001061000100;62;6/09/2022;PACIENTE ESPECIFICO
3930;1V1024321000100;13;3/03/2022;PACIENTE ESPECIFICO
3931;1M1000341000101;13;21/12/2022;PACIENTE ESPECIFICO
3932;1T1000591001100;110;2/02/2022;PACIENTE ESPECIFICO
3933;1P1000161000100;24;22/11/2020;PACIENTE ESPECIFICO
3934;1C1014581000100;24;10/12/2022;PACIENTE ESPECIFICO
3935;1P1000161000100;157;21/08/2022;PACIENTE ESPECIFICO
3936;1A1000141000100;117;17/05/2022;PACIENTE ESPECIFICO
3937;1C1019871000100;13;1/07/2022;PACIENTE ESPECIFICO
3938;1P1003401000100;62;15/11/2022;PACIENTE ESPECIFICO
3939;1T1001161000100;62;5/09/2021;PACIENTE ESPECIFICO
3940;1T1001161000100;62;14/03/2020;PACIENTE ESPECIFICO
3941;1C1001051000100;68;12/09/2020;PACIENTE ESPECIFICO
3942;1A1007581000100;155;26/12/2021;PACIENTE ESPECIFICO
3943;1A1003101000101;64;16/05/2022;PACIENTE ESPECIFICO
3944;1C1000151000100;157;31/12/2021;PACIENTE ESPECIFICO
3945;1A1000101000102;13;22/03/2021;PACIENTE ESPECIFICO
3946;1S1000731000100;13;28/02/2022;PACIENTE ESPECIFICO
3947;1P1003401000100;62;11/09/2022;PACIENTE ESPECIFICO
3948;1D1000031000100;68;16/05/2021;PACIENTE ESPECIFICO
3949;1P1011551000100;117;27/02/2021;PACIENTE ESPECIFICO
3950;1C1006141000100;64;18/12/2022;PACIENTE ESPECIFICO
3951;1U1003271000100;64;10/09/2020;PACIENTE ESPECIFICO
3952;1F1007321005100;53;1/03/2020;PACIENTE ESPECIFICO
3953;1M1005531002101;4;17/04/2020;PACIENTE ESPECIFICO
3954;1M1001541000100;128;11/08/2021;PACIENTE ESPECIFICO
3955;1P1011551000100;117;24/11/2022;PACIENTE ESPECIFICO
3956;1D1023251000100;135;19/10/2021;PACIENTE ESPECIFICO
3957;1R1006481000100;64;11/03/2020;PACIENTE ESPECIFICO
3958;1L1005941000100;75;21/01/2022;PACIENTE ESPECIFICO
3959;1A1001711000100;117;8/01/2020;PACIENTE ESPECIFICO
3960;1A1000141000100;117;23/10/2020;PACIENTE ESPECIFICO
3961;1P1012181002100;13;9/04/2020;PACIENTE ESPECIFICO
3962;1D1000331000100;13;5/07/2021;PACIENTE ESPECIFICO
3963;1I1024081000100;68;29/07/2020;PACIENTE ESPECIFICO
3964;1A1000141000100;117;29/03/2022;PACIENTE ESPECIFICO
3965;1A1020721000102;121;6/04/2022;PACIENTE ESPECIFICO
3966;1S1000731000100;13;8/02/2020;PACIENTE ESPECIFICO
3967;1L1005941000100;75;1/04/2022;PACIENTE ESPECIFICO
3968;1C1006341000100;40;6/10/2021;PACIENTE ESPECIFICO
3969;1P1019551001100;68;25/10/2022;PACIENTE ESPECIFICO
3970;1V1001401000100;95;10/02/2020;PACIENTE ESPECIFICO
3971;1P1012181003100;64;5/06/2021;PACIENTE ESPECIFICO
3972;1P1011551000100;117;17/02/2020;PACIENTE ESPECIFICO
3973;1B1006501000100;64;7/12/2022;PACIENTE ESPECIFICO
3974;1C1000151001100;68;29/07/2022;PACIENTE ESPECIFICO
3975;1D1023251000100;135;16/02/2021;PACIENTE ESPECIFICO
3976;1D1023251000100;135;19/11/2020;PACIENTE ESPECIFICO
3977;1I1000121000100;13;1/06/2021;PACIENTE ESPECIFICO
3978;1B1000571003100;157;24/06/2022;PACIENTE ESPECIFICO
3979;1E1001601000100;64;30/03/2020;PACIENTE ESPECIFICO
3980;2I1008801000101;13;5/01/2021;PACIENTE ESPECIFICO
3981;1F1024631000100;87;17/12/2022;PACIENTE ESPECIFICO
3982;1O1004831000100;64;25/12/2022;PACIENTE ESPECIFICO
3983;1I1000121000100;13;17/02/2022;PACIENTE ESPECIFICO
3984;1V1014081000100;64;21/04/2022;PACIENTE ESPECIFICO
3985;1V1001401000100;135;4/07/2020;PACIENTE ESPECIFICO
3986;1R1000741000100;62;21/03/2020;PACIENTE ESPECIFICO
3987;1F1002391000100;157;11/03/2022;PACIENTE ESPECIFICO
3988;2B1024441000100;118;1/10/2021;PACIENTE ESPECIFICO
3989;1D1000331000100;64;12/10/2020;PACIENTE ESPECIFICO
3990;1I1024231000100;29;19/06/2021;PACIENTE ESPECIFICO
3991;1A1020721000100;62;21/04/2022;PACIENTE ESPECIFICO
3992;1S1024801000100;112;7/08/2020;PACIENTE ESPECIFICO
3993;1M1024811000100;112;21/05/2021;PACIENTE ESPECIFICO
3994;1P1024821000100;112;14/07/2020;PACIENTE ESPECIFICO
3995;1T1000591000100;24;28/03/2022;PACIENTE ESPECIFICO
3996;1T1024151002100;13;7/01/2020;PACIENTE ESPECIFICO
3997;1L1005651001100;118;5/05/2022;PACIENTE ESPECIFICO
3998;1F1007321008100;13;5/08/2022;PACIENTE ESPECIFICO
3999;1A1001711000100;117;23/12/2021;PACIENTE ESPECIFICO
4000;1A1000141000100;117;8/06/2022;PACIENTE ESPECIFICO
4001;1E1001601000100;64;9/01/2021;PACIENTE ESPECIFICO
4002;1P1001471000100;13;7/10/2021;PACIENTE ESPECIFICO
4003;1C1006341000100;40;4/10/2020;PACIENTE ESPECIFICO
4004;1M1000341000101;95;8/05/2020;PACIENTE ESPECIFICO
4005;1L1018031002101;118;13/09/2020;PACIENTE ESPECIFICO
4006;1T1001161000100;114;12/07/2021;PACIENTE ESPECIFICO
4007;1E1005681001100;13;14/06/2021;PACIENTE ESPECIFICO
4008;1B1024501001100;58;18/07/2020;PACIENTE ESPECIFICO
4009;1L1018031002100;118;20/06/2020;PACIENTE ESPECIFICO
4010;1B1024741000100;118;7/10/2021;PACIENTE ESPECIFICO
4011;1P1000421001100;13;24/04/2021;PACIENTE ESPECIFICO
4012;1C1002871000100;64;15/11/2022;PACIENTE ESPECIFICO
4013;1L1018031001100;58;31/12/2022;PACIENTE ESPECIFICO
4014;1D1000331000100;13;8/09/2022;PACIENTE ESPECIFICO
4015;1O1004831000100;64;30/03/2021;PACIENTE ESPECIFICO
4016;2E1024171001100;15;9/04/2020;PACIENTE ESPECIFICO
4017;2E1024171001100;15;17/07/2022;PACIENTE ESPECIFICO
4018;1P1003401000100;62;23/09/2022;PACIENTE ESPECIFICO
4019;1T1018051000100;64;20/01/2022;PACIENTE ESPECIFICO
4020;1D1023251000100;135;19/10/2021;PACIENTE ESPECIFICO
4021;1R1000741000100;151;29/12/2020;PACIENTE ESPECIFICO
4022;1C1006141000100;95;7/08/2022;PACIENTE ESPECIFICO
4023;1U1003271000100;95;13/12/2022;PACIENTE ESPECIFICO
4024;1R1006101000100;95;16/02/2022;PACIENTE ESPECIFICO
4025;1D1023251000100;135;13/11/2021;PACIENTE ESPECIFICO
4026;1I1006571000100;157;2/08/2021;PACIENTE ESPECIFICO
4027;1A1020721000102;121;10/01/2021;PACIENTE ESPECIFICO
4028;1M1001541000100;128;25/10/2022;PACIENTE ESPECIFICO
4029;1P1003401000100;62;22/10/2021;PACIENTE ESPECIFICO
4030;1R1000741000100;62;30/09/2021;PACIENTE ESPECIFICO
4031;1L1005941000100;75;8/08/2022;PACIENTE ESPECIFICO
4032;1D1023251000100;135;11/12/2022;PACIENTE ESPECIFICO
4033;1I1000121000100;13;15/04/2022;URGENCIA CLINICA
4034;1M1001541000100;128;11/10/2020;URGENCIA CLINICA
4035;1M1001541000100;128;30/07/2021;URGENCIA CLINICA
4036;1D1023251000100;135;5/08/2020;URGENCIA CLINICA
4037;1C1004471000101;155;17/01/2022;URGENCIA CLINICA
4038;1A1007581000100;155;4/02/2020;URGENCIA CLINICA
4039;1P1011551000100;117;14/12/2022;URGENCIA CLINICA
4040;1M1007781001100;124;29/06/2020;URGENCIA CLINICA
4041;1M1001541000100;128;5/06/2021;URGENCIA CLINICA
4042;1I1000121000100;13;10/11/2022;URGENCIA CLINICA
4043;1I1000121000100;13;16/08/2021;URGENCIA CLINICA
4044;1C1006141000100;13;10/03/2022;URGENCIA CLINICA
4045;1R1006481000100;64;28/08/2022;URGENCIA CLINICA
4046;1P1003401000100;62;22/10/2021;URGENCIA CLINICA
4047;1T1024151001100;24;29/07/2022;URGENCIA CLINICA
4048;1M1000341000101;95;12/06/2022;URGENCIA CLINICA
4049;1C1020451000100;13;22/04/2022;URGENCIA CLINICA
4050;1C1002871000100;13;1/05/2020;URGENCIA CLINICA
4051;1I1024081000100;68;1/11/2020;URGENCIA CLINICA
4052;1D1001091000100;64;16/01/2022;URGENCIA CLINICA
4053;1A1000141000100;117;23/07/2020;URGENCIA CLINICA
4054;1S1000731000100;13;11/03/2022;URGENCIA CLINICA
4055;1C1019871000100;13;10/02/2020;URGENCIA CLINICA
4056;1A1000101000101;13;24/07/2022;URGENCIA CLINICA
4057;1D10008521000100;68;13/12/2020;URGENCIA CLINICA
4058;1F1017941001100;4;28/03/2022;URGENCIA CLINICA
4059;1P1012181003100;64;17/03/2021;URGENCIA CLINICA
4060;1A1001611000100;64;20/11/2021;URGENCIA CLINICA
4061;2I1008801000100;31;1/09/2020;URGENCIA CLINICA
4062;1M1005541002100;68;3/10/2021;URGENCIA CLINICA
4063;1A1000141000100;117;13/04/2021;URGENCIA CLINICA
4064;1I10000121000100;13;16/01/2021;URGENCIA CLINICA
4065;1D1000331000100;110;19/07/2021;URGENCIA CLINICA
4066;1P1001131000100;117;26/06/2022;URGENCIA CLINICA
4067;1D1000031000100;96;24/05/2022;URGENCIA CLINICA
4068;1D1023251000100;135;29/10/2021;URGENCIA CLINICA
4069;1F1024271000100;4;17/05/2022;URGENCIA CLINICA
4070;1F1024271000100;4;21/09/2022;URGENCIA CLINICA
4071;1F1001591000100;64;22/02/2020;URGENCIA CLINICA
4072;1F1001591000100;64;18/10/2022;URGENCIA CLINICA
4073;1I1000121000100;13;23/06/2021;URGENCIA CLINICA
4074;1M1022371002100;120;23/05/2020;URGENCIA CLINICA
4075;1F1007471000100;95;19/09/2022;URGENCIA CLINICA
4076;1N1024481000100;95;8/11/2020;URGENCIA CLINICA
4077;1D1023251000100;135;4/05/2021;URGENCIA CLINICA
4078;1D1023251000100;135;24/03/2020;URGENCIA CLINICA
4079;1F1001691000100;64;13/07/2021;URGENCIA CLINICA
4080;1M1006441000100;154;27/09/2021;URGENCIA CLINICA
4081;1A1001761000100;13;15/02/2021;URGENCIA CLINICA
4082;1C1020451000100;13;21/02/2020;URGENCIA CLINICA
4083;1P1003401000100;62;1/03/2021;URGENCIA CLINICA
4084;1I1000121000100;13;24/01/2022;URGENCIA CLINICA
4085;1A1007581000100;155;28/07/2022;URGENCIA CLINICA
4086;1I1000121000100;13;22/05/2021;URGENCIA CLINICA
4087;1S1008321000100;64;5/03/2022;URGENCIA CLINICA
4088;1D1000031000100;68;10/09/2020;URGENCIA CLINICA
4089;1A1020721000102;121;19/09/2021;URGENCIA CLINICA
4090;1N1024161000100;62;4/07/2021;URGENCIA CLINICA
4091;1A1001761000101;149;28/10/2022;URGENCIA CLINICA
4092;1R1000411000100;62;16/01/2022;URGENCIA CLINICA
4093;1D1023251000100;135;26/11/2022;URGENCIA CLINICA
4094;1M1000341000101;64;1/03/2020;URGENCIA CLINICA
4095;1D1001991001100;153;9/08/2021;URGENCIA CLINICA
4096;1T1001161001100;110;17/07/2020;URGENCIA CLINICA
4097;1F1007321006100;100;15/09/2021;URGENCIA CLINICA
4098;1M1001541000100;128;5/03/2021;URGENCIA CLINICA
4099;1L1018031002101;118;7/05/2020;URGENCIA CLINICA
4100;1L1018031002101;118;12/08/2020;URGENCIA CLINICA
4101;1F1023611000100;118;8/08/2022;URGENCIA CLINICA
4102;1D1023251000100;135;14/04/2021;URGENCIA CLINICA
4103;1V1001401000100;64;8/10/2021;URGENCIA CLINICA
4104;1E1018521002100;62;1/06/2021;URGENCIA CLINICA
4105;1D1023251000100;135;16/01/2021;URGENCIA CLINICA
4106;1I1000121000100;13;11/07/2022;URGENCIA CLINICA
4107;1M1001541000100;128;23/06/2021;URGENCIA CLINICA
4108;1R1001921000100;13;23/04/2021;URGENCIA CLINICA
4109;1S1007051000100;64;27/06/2020;URGENCIA CLINICA
4110;1A1005701000100;64;1/09/2020;URGENCIA CLINICA
4111;1A1000101000101;13;21/09/2022;URGENCIA CLINICA
4112;1A1005551001100;149;28/10/2021;URGENCIA CLINICA
4113;1I1000121000100;13;5/06/2021;URGENCIA CLINICA
4114;1I1000121000100;13;1/06/2020;URGENCIA CLINICA
4115;1T1012051000100;3;19/10/2022;URGENCIA CLINICA
4116;1E1001601000100;64;18/07/2022;URGENCIA CLINICA
4117;1M1005541003100;24;7/02/2020;URGENCIA CLINICA
4118;1B1024501000100;160;19/01/2022;URGENCIA CLINICA
4119;1A1005551001100;13;14/05/2022;URGENCIA CLINICA
4120;1A1000101000102;13;28/09/2022;URGENCIA CLINICA
4121;1D1023251000100;135;7/11/2021;URGENCIA CLINICA
4122;1D1023251000100;135;19/01/2020;URGENCIA CLINICA
4123;1P1002861000100;13;5/05/2021;URGENCIA CLINICA
4124;1F1007321005100;53;25/01/2021;URGENCIA CLINICA
4125;1T1012051001100;70;28/06/2020;URGENCIA CLINICA
4126;1E1001601000100;64;16/07/2021;URGENCIA CLINICA
4127;1I1024081000101;140;30/01/2020;URGENCIA CLINICA
4128;1P1000421000100;64;19/09/2020;URGENCIA CLINICA
4129;1M1024471000100;104;18/06/2020;URGENCIA CLINICA
4130;1D1023251000100;135;3/03/2022;URGENCIA CLINICA
4131;1C1020321000100;46;8/10/2021;URGENCIA CLINICA
4132;1E1004581000101;64;5/10/2020;URGENCIA CLINICA
4133;1D1023251000100;135;18/10/2020;URGENCIA CLINICA
4134;1S1023241000100;126;16/11/2020;URGENCIA CLINICA
4135;1T1000591003100;149;29/03/2021;URGENCIA CLINICA
4136;1S1000731000100;13;6/05/2021;URGENCIA CLINICA
4137;1E1004681000101;64;21/06/2020;URGENCIA CLINICA
4138;1E1004581000101;64;19/04/2020;URGENCIA CLINICA
4139;1E1004581000101;64;17/07/2022;URGENCIA CLINICA
4140;2B1024441000100;118;4/11/2022;URGENCIA CLINICA
4141;1L1018031002100;118;29/12/2021;URGENCIA CLINICA
4142;1L1018031002100;118;5/12/2020;URGENCIA CLINICA
4143;1L1018031002100;118;13/05/2022;URGENCIA CLINICA
4144;1L1018031002100;118;14/04/2020;URGENCIA CLINICA
4145;1A1006851002100;26;7/06/2021;URGENCIA CLINICA
4146;1E1001601000100;64;28/07/2020;URGENCIA CLINICA
4147;1I1024081000101;140;4/03/2022;URGENCIA CLINICA
4148;1O1024401000100;64;17/12/2020;URGENCIA CLINICA
4149;1D1000331000100;64;16/06/2020;URGENCIA CLINICA
4150;1T1001911000100;64;3/08/2022;URGENCIA CLINICA
4151;1L1003331000100;64;5/05/2020;URGENCIA CLINICA
4152;1A1000101000102;13;31/10/2021;URGENCIA CLINICA
4153;1A1000101000103;13;13/08/2020;URGENCIA CLINICA
4154;1A1007581000100;155;11/03/2022;URGENCIA CLINICA
4155;1D1023251000100;135;24/07/2021;URGENCIA CLINICA
4156;1E1004581000101;64;26/02/2020;URGENCIA CLINICA
4157;1L1005941000100;75;16/03/2020;URGENCIA CLINICA
4158;2B1024281000100;140;20/04/2020;URGENCIA CLINICA
4159;1P1011551000100;117;8/10/2022;URGENCIA CLINICA
4160;1T1000591003100;149;29/04/2021;URGENCIA CLINICA
4161;1E1004581000101;64;30/04/2020;URGENCIA CLINICA
4162;1A1005551001100;149;12/06/2020;URGENCIA CLINICA
4163;1E1004581000101;64;3/06/2022;URGENCIA CLINICA
4164;1E1004581000101;64;22/03/2020;URGENCIA CLINICA
4165;1E1004581000101;64;9/11/2021;URGENCIA CLINICA
4166;1L1001081001100;64;20/10/2020;URGENCIA CLINICA
4167;1A1000101000103;13;15/10/2022;URGENCIA CLINICA
4168;1A1001711000100;117;14/08/2022;URGENCIA CLINICA
4169;1A1000141000100;117;9/05/2021;URGENCIA CLINICA
4170;1P1000421000100;64;15/11/2020;URGENCIA CLINICA
4171;1M1001541000100;128;5/10/2022;URGENCIA CLINICA
4172;1M1001541000100;13;30/03/2020;URGENCIA CLINICA
4173;1P1003401000100;62;18/07/2021;URGENCIA CLINICA
4174;1L1005941000100;75;21/10/2021;URGENCIA CLINICA
4175;1O1004831000100;64;18/08/2021;URGENCIA CLINICA
4176;1D1023251000100;135;9/08/2020;URGENCIA CLINICA
4177;1T1012051000100;3;9/08/2021;URGENCIA CLINICA
4178;1A1000141000100;117;24/03/2022;URGENCIA CLINICA
4179;1O1022861000100;121;18/06/2021;URGENCIA CLINICA
4180;1I1024231000100;29;22/06/2022;URGENCIA CLINICA
4181;1L1022271000100;62;16/12/2021;URGENCIA CLINICA
4182;1L1022261000100;62;7/03/2020;URGENCIA CLINICA
4183;1A1000321000100;13;26/08/2020;URGENCIA CLINICA
4184;1P1012181003100;64;23/11/2022;URGENCIA CLINICA
4185;1A1001061001100;64;23/09/2022;URGENCIA CLINICA
4186;1A1020721000102;121;7/07/2020;URGENCIA CLINICA
4187;1A1000101000102;13;20/05/2021;URGENCIA CLINICA
4188;1E1018521000100;13;26/04/2020;URGENCIA CLINICA
4189;2E1024171000100;84;29/09/2022;URGENCIA CLINICA
4190;2A1024301000100;84;25/04/2021;URGENCIA CLINICA
4191;2A1024301000100;84;2/07/2021;URGENCIA CLINICA
4192;1M1001541000100;128;27/02/2022;URGENCIA CLINICA
4193;1R1017491000103;48;15/10/2022;URGENCIA CLINICA
4194;1M1001541000100;128;11/06/2021;URGENCIA CLINICA
4195;1O1022861000100;121;2/03/2020;URGENCIA CLINICA
4196;1D1008521000100.;68;25/07/2020;URGENCIA CLINICA
4197;1C1006141000100;46;3/11/2022;URGENCIA CLINICA
4198;1U1003271000100;46;28/06/2022;URGENCIA CLINICA
4199;1B1006501000100;13;1/11/2021;URGENCIA CLINICA
4200;1H1012341000100;64;19/04/2020;URGENCIA CLINICA
4201;1M1005531002100;100;11/03/2022;URGENCIA CLINICA
4202;1L101803100110;58;23/10/2020;URGENCIA CLINICA
4203;1I1024081000100;68;9/03/2022;URGENCIA CLINICA
4204;1B1001101000101;157;24/06/2022;URGENCIA CLINICA
4205;1F1024271000100;4;21/02/2022;URGENCIA CLINICA
4206;1P1003401000100;62;22/05/2020;URGENCIA CLINICA
4207;1F1007311001100;65;7/09/2020;URGENCIA CLINICA
4208;1T1024151000100;111;11/05/2021;URGENCIA CLINICA
4209;1I1002461000;145;1/03/2022;URGENCIA CLINICA
4210;1M1006441000100;154;14/02/2022;URGENCIA CLINICA
4211;1A1001611000100;64;11/08/2022;URGENCIA CLINICA
4212;1P1012181002100;13;29/12/2022;URGENCIA CLINICA
4213;1E1022821000100;149;22/08/2020;URGENCIA CLINICA
4214;1D1023251000100;135;27/09/2020;URGENCIA CLINICA
4215;1M1006441000100;145;24/04/2022;URGENCIA CLINICA
4216;2V1011701000100;94;19/09/2022;URGENCIA CLINICA
4217;2V1011701000100;94;1/10/2022;URGENCIA CLINICA
4218;1P1012181002100;13;31/01/2021;URGENCIA CLINICA
4219;1A1000101000102;13;30/11/2020;URGENCIA CLINICA
4220;1L1023231000100;64;24/02/2021;URGENCIA CLINICA
4221;1L1003331000100;64;28/05/2020;URGENCIA CLINICA
4222;1D1000331000100;64;14/03/2020;URGENCIA CLINICA
4223;1D1000331000100;64;16/05/2020;URGENCIA CLINICA
4224;1M1022371002100;137;26/07/2021;URGENCIA CLINICA
4225;1F1001591000100;64;29/01/2022;URGENCIA CLINICA
4226;1F1007321003100;64;12/02/2021;URGENCIA CLINICA
4227;1M1005531002100;100;21/10/2020;URGENCIA CLINICA
4228;1P1000421000100;64;22/11/2020;URGENCIA CLINICA
4229;1U1003271000100;95;29/12/2020;URGENCIA CLINICA
4230;1P1003401000100;62;16/01/2022;URGENCIA CLINICA
4231;1V1016391000100;53;23/02/2020;URGENCIA CLINICA
4232;1F1002391001100;65;16/04/2022;URGENCIA CLINICA
4233;1O1024191000100;73;9/08/2020;URGENCIA CLINICA
4234;1U1003271000100;44;11/09/2022;URGENCIA CLINICA
4235;1M1006441000100;154;19/01/2020;URGENCIA CLINICA
4236;1P1017931000100;64;23/03/2021;URGENCIA CLINICA
4237;1R1000741000100;62;4/01/2022;URGENCIA CLINICA
4238;1M1001541000100;128;16/09/2021;URGENCIA CLINICA
4239;1T1003321000100;64;2/07/2022;URGENCIA CLINICA
4240;1M1008551000100;46;21/11/2021;URGENCIA CLINICA
4241;1M1006441000100;46;6/04/2022;URGENCIA CLINICA
4242;1P1000421000100;64;17/01/2022;URGENCIA CLINICA
4243;1O1004831000100;64;12/08/2021;URGENCIA CLINICA
4244;1M1001541000100;13;22/07/2022;URGENCIA CLINICA
4245;1C1020451000100;95;18/12/2021;URGENCIA CLINICA
4246;1A1005701000100;95;21/11/2020;URGENCIA CLINICA
4247;1S1007051000100;95;10/09/2022;URGENCIA CLINICA
4248;1C1006341000100;40;11/01/2021;URGENCIA CLINICA
4249;1P1001471000100;13;2/07/2020;URGENCIA CLINICA
4250;1I1024081000100;68;19/02/2022;URGENCIA CLINICA
4251;1M1000341000101;13;11/07/2020;URGENCIA CLINICA
4252;1P1000421000100;64;29/07/2020;URGENCIA CLINICA
4253;1M1005541002100;68;7/02/2022;URGENCIA CLINICA
4254;1T1001161001100;110;20/02/2021;URGENCIA CLINICA
4255;1C1024071000100.;73;29/09/2022;URGENCIA CLINICA
4256;1B1001101001100;64;10/09/2022;URGENCIA CLINICA
4257;1A1020541000100;57;10/03/2022;URGENCIA CLINICA
4258;1P1000421000100;13;26/04/2021;URGENCIA CLINICA
4259;1U1010641000100;64;5/02/2021;URGENCIA CLINICA
4260;1R1006481000100;64;25/07/2020;URGENCIA CLINICA
4261;2I1008801000100;13;21/01/2020;URGENCIA CLINICA
4262;1A1001711000100;158;6/09/2022;URGENCIA CLINICA
4263;1A1000141000100;158;22/11/2021;URGENCIA CLINICA
4264;1M1001541000100;128;8/02/2021;URGENCIA CLINICA
4265;1T1000591001100;110;29/09/2022;URGENCIA CLINICA
4266;1E1004681000100;64;4/01/2020;URGENCIA CLINICA
4267;1N1007041000100;73;27/04/2021;URGENCIA CLINICA
4268;1A1000101000103;13;29/08/2021;URGENCIA CLINICA
4269;1O1004831000100;64;8/04/2021;URGENCIA CLINICA
4270;1A1020541000100;62;22/05/2021;URGENCIA CLINICA
4271;1E1001601000100;64;6/09/2022;URGENCIA CLINICA
4272;1F1005951000100;75;9/08/2022;URGENCIA CLINICA
4273;1N1017381000100;64;30/10/2022;URGENCIA CLINICA
4274;1A1006851002100;26;18/08/2021;URGENCIA CLINICA
4275;1A1000101000102;13;22/03/2021;URGENCIA CLINICA
4276;1P1012181003100;64;21/03/2021;URGENCIA CLINICA
4277;1B1006501000100;64;7/12/2021;URGENCIA CLINICA
4278;1I1001001000100;9;4/07/2022;URGENCIA CLINICA
4279;1I1001001000100;9;9/06/2021;URGENCIA CLINICA
4280;1V1019711000106;1;27/12/2020;URGENCIA CLINICA
4281;1V1019691000102;1;15/05/2020;URGENCIA CLINICA
4282;1V1019701000102;1;27/03/2020;URGENCIA CLINICA
4283;1T1001911000100;125;19/02/2020;URGENCIA CLINICA
4284;1M1001541000100;128;24/05/2020;URGENCIA CLINICA
4285;1H1020081000100;128;27/10/2022;URGENCIA CLINICA
4286;1F1007321006100;100;31/05/2020;URGENCIA CLINICA
4287;1A100101000102;13;11/09/2021;URGENCIA CLINICA
4288;1I1000121000100;13;15/03/2021;URGENCIA CLINICA
4289;1P1003401000100;62;28/03/2022;URGENCIA CLINICA
4290;1C1001051000100;68;7/06/2022;URGENCIA CLINICA
4291;1P1000421000100;64;14/11/2020;URGENCIA CLINICA
4292;1P1012181003100;64;6/10/2020;URGENCIA CLINICA
4293;1M102221;137;30/07/2020;URGENCIA CLINICA
4294;1A1001711000100;158;10/05/2020;URGENCIA CLINICA
4295;1A1000141000100;158;15/10/2021;URGENCIA CLINICA
4296;1A1001711000100;158;4/08/2020;URGENCIA CLINICA
4297;1A1000141000100;158;2/07/2022;URGENCIA CLINICA
4298;1S1011101000100;128;25/10/2022;URGENCIA CLINICA
4299;1C1001051000100;68;20/11/2021;URGENCIA CLINICA
4300;1A100101000101;13;29/04/2021;URGENCIA CLINICA
4301;1V1001401000100;135;29/12/2020;URGENCIA CLINICA
4302;2I1008801000101;62;16/02/2020;URGENCIA CLINICA
4303;1P1012181003100;64;16/09/2020;URGENCIA CLINICA
4304;1A1000101000103;13;24/05/2021;URGENCIA CLINICA
4305;1A1000101000102;13;1/09/2022;URGENCIA CLINICA
4306;1E1018521002100;62;10/09/2021;URGENCIA CLINICA
4307;1M1005531001100;58;19/02/2022;URGENCIA CLINICA
4308;1P1012181003100;64;1/10/2021;URGENCIA CLINICA
4309;1C1006341000100;40;17/01/2022;URGENCIA CLINICA
4310;1P1011551000100;158;13/08/2021;URGENCIA CLINICA
4311;1H1007141000100;13;1/02/2021;URGENCIA CLINICA
4312;1A1005551001100;149;17/04/2021;URGENCIA CLINICA
4313;1A1005701000100;64;1/12/2022;URGENCIA CLINICA
4314;1S1007051000100;64;18/04/2022;URGENCIA CLINICA
4315;1U1003271000100;13;22/09/2020;URGENCIA CLINICA
4316;1O1005151001100;64;17/04/2022;URGENCIA CLINICA
4317;1N1000301000100;30;28/07/2020;URGENCIA CLINICA
4318;1N1000311000100;30;24/11/2022;URGENCIA CLINICA
4319;1A1001711000100;158;22/05/2022;URGENCIA CLINICA
4320;1A1000141000100;158;22/05/2022;URGENCIA CLINICA
4321;1D1023251000100;135;11/12/2020;URGENCIA CLINICA
4322;1S1011101000100;110;9/12/2022;URGENCIA CLINICA
4323;1T1023261001100;68;19/10/2022;URGENCIA CLINICA
4324;1M1001541000100;128;24/08/2021;URGENCIA CLINICA
4325;1Q1001181000100;64;20/02/2020;URGENCIA CLINICA
4326;1N1001111000100;64;23/10/2020;URGENCIA CLINICA
4327;1E1018521002100;62;17/03/2022;URGENCIA CLINICA
4328;1T1023261000100;68;20/12/2021;URGENCIA CLINICA
4329;1C1000151000100;24;31/07/2022;URGENCIA CLINICA
4330;1P1000161000100;24;7/03/2021;URGENCIA CLINICA
4331;1I1000121000100;13;30/05/2022;URGENCIA CLINICA
4332;1O1004831000100;64;26/02/2021;URGENCIA CLINICA
4333;1A1000101000102;13;26/03/2022;URGENCIA CLINICA
4334;1P1011551000100;117;8/03/2020;URGENCIA CLINICA
4335;1P1001131000100;158;13/08/2022;URGENCIA CLINICA
4336;1A1014981000100;60;3/02/2022;URGENCIA CLINICA
4337;1C1013981000100;87;26/05/2020;URGENCIA CLINICA
4338;1C1004471001100;2;29/10/2022;URGENCIA CLINICA
4339;1E1018521000100;13;1/06/2022;URGENCIA CLINICA
4340;1F1007321005100;53;27/05/2021;URGENCIA CLINICA
4341;1P1001131000100;158;15/05/2020;URGENCIA CLINICA
4342;1M1000081000100;13;30/11/2021;URGENCIA CLINICA
